200
5
10	85
5	97
93	42
96	18
38	43
26	3
34	34
52	79
83	22
58	59
79	29
61	13
79	57
41	69
65	64
88	79
7	60
37	80
3	19
17	54
65	98
31	51
32	71
47	64
5	51
92	46
3	53
66	55
73	72
51	27
56	25
49	55
98	9
11	80
77	31
69	59
44	78
95	14
73	19
47	27
85	20
22	70
30	86
3	20
73	83
66	39
58	71
73	62
60	16
18	53
9	11
1	18
39	88
97	44
67	35
76	42
12	40
4	45
47	31
35	34
70	93
47	6
66	26
42	25
66	59
44	65
48	3
27	91
21	45
6	1
72	28
74	98
12	10
29	29
54	44
86	97
79	57
7	21
29	82
14	100
23	98
69	97
23	37
3	6
85	66
86	51
46	67
22	54
32	88
28	59
71	68
41	43
63	35
30	59
28	40
7	25
35	69
49	81
63	52
16	27
23	45
78	49
98	73
95	12
34	51
85	84
97	26
15	25
79	48
96	90
22	21
7	97
52	54
32	39
25	100
62	91
5	44
23	62
99	72
5	72
20	8
23	97
42	71
80	64
33	60
32	7
45	73
100	71
83	6
20	86
35	70
8	5
71	4
33	90
23	84
5	55
44	39
82	4
81	98
80	84
63	28
87	10
91	45
15	83
88	62
4	57
98	29
20	29
45	79
28	55
19	79
81	82
57	63
67	55
69	53
50	9
75	47
9	57
47	19
40	33
5	60
72	45
7	90
33	56
61	9
48	40
39	68
12	3
37	5
86	72
24	21
83	83
10	21
98	96
16	25
14	50
17	38
84	32
76	14
52	37
1	35
14	23
5	19
41	78
29	20
22	73
25	48
42	19
7	98
54	67
13	19
18	18
18	19
75	78
16	79
53	40
92	54
43	54
47	94
46	67
7	42
27	56
80	60
49	26
85	55
16	75
81	48
52	82
92	42
65	72
74	84
98	28
56	54
61	73
40	5
83	83
41	5
72	50
51	34
92	62
33	37
43	4
100	25
44	97
97	56
1	10
18	15
7	62
60	88
12	19
77	69
14	89
9	36
8	3
5	7
92	53
36	46
14	98
86	86
15	69
94	60
25	72
11	41
13	17
98	49
51	26
84	29
55	33
77	91
51	3
69	40
25	7
65	22
20	81
54	53
9	94
76	21
64	83
99	26
24	81
86	16
88	80
38	41
56	11
5	63
59	80
63	83
2	50
55	77
31	81
39	7

23439
5000
28	33
4	12
71	39
27	52
9	45
63	91
3	95
36	89
69	83
97	11
68	26
24	4
3	69
47	1
83	66
74	72
26	4
30	14
97	76
74	15
98	19
2	42
9	69
93	93
52	27
73	57
11	56
78	34
62	67
40	3
22	15
99	67
35	1
24	98
86	52
3	53
95	23
89	65
96	15
79	21
36	35
73	30
25	84
48	83
95	24
61	8
56	29
55	59
30	61
93	53
57	67
1	87
83	39
85	26
18	17
45	35
55	25
11	64
32	100
36	63
45	2
30	20
50	77
27	73
3	32
33	54
5	23
27	66
57	10
8	46
61	72
42	8
24	84
9	71
67	18
17	42
95	99
38	21
9	77
88	30
30	19
24	61
89	85
18	54
51	31
7	37
12	1
37	87
87	37
42	25
22	49
31	95
79	74
22	47
52	4
9	56
86	61
61	11
27	50
25	83
11	63
39	11
87	2
6	83
41	15
97	81
80	37
32	57
54	21
10	100
2	52
79	37
81	91
78	79
2	16
31	23
3	21
17	46
69	21
37	3
32	77
97	89
50	55
54	47
52	30
20	82
15	55
51	18
52	69
26	53
48	2
46	74
7	22
19	60
88	57
100	88
89	29
100	30
66	65
94	39
82	85
66	4
17	16
20	69
57	33
88	12
20	64
44	70
63	30
2	27
10	31
28	27
82	4
99	22
87	83
61	1
14	4
87	98
18	76
28	2
84	83
49	24
2	18
100	69
42	44
82	10
85	62
89	60
44	62
91	34
97	55
6	70
85	82
7	53
49	70
14	12
62	16
99	24
93	55
39	88
99	75
27	89
46	12
27	32
34	49
48	97
32	21
92	97
4	57
38	17
39	78
85	80
43	17
100	94
40	41
27	47
34	31
96	27
55	98
17	75
52	81
66	33
39	17
83	9
39	24
44	70
89	50
20	29
13	83
67	45
58	38
96	17
13	74
87	76
52	44
3	53
72	76
41	31
86	67
21	35
84	82
98	91
68	3
18	9
1	16
66	6
20	91
100	42
12	20
50	64
53	75
6	35
7	90
77	3
79	43
11	39
41	28
81	39
31	22
52	17
71	68
69	2
20	63
69	99
34	53
48	7
73	66
31	100
15	94
36	71
5	62
51	89
40	17
38	23
93	17
85	73
55	48
16	47
66	29
50	18
18	98
90	17
11	55
91	99
42	74
4	38
32	78
70	48
6	60
96	1
87	55
14	13
43	71
49	26
64	34
20	73
6	93
23	2
1	4
77	39
6	47
28	3
73	72
81	56
61	5
3	47
93	37
46	65
10	23
98	99
92	24
62	78
74	44
81	24
21	33
39	10
42	60
12	57
31	56
79	52
5	35
11	60
22	31
27	59
86	12
94	27
33	99
71	55
45	50
97	1
32	56
87	61
97	76
67	67
49	56
66	1
12	65
7	2
63	35
87	36
54	72
28	64
79	13
16	62
46	42
40	45
63	70
8	52
96	27
32	69
94	35
72	88
27	33
14	37
22	15
40	82
50	36
52	89
31	99
50	77
46	64
70	44
80	99
85	96
86	96
40	59
76	95
3	9
34	60
58	18
69	100
7	97
38	18
27	1
14	40
49	12
90	50
24	27
45	55
71	91
35	64
63	14
6	94
35	84
26	94
94	72
6	96
39	48
39	87
65	50
11	64
25	29
24	76
21	3
57	35
84	56
29	61
39	55
15	4
75	57
29	54
29	52
70	30
71	39
78	24
90	94
41	10
15	99
18	29
41	47
42	91
21	70
12	9
42	98
84	26
86	20
18	49
5	96
52	22
46	80
95	43
74	57
42	42
42	56
74	52
73	49
87	72
70	5
10	60
55	33
92	55
100	22
54	12
12	95
51	30
44	96
33	81
93	51
63	87
71	17
97	45
43	55
87	31
47	42
30	24
61	62
35	86
19	26
54	90
38	89
96	90
16	6
67	4
46	55
20	48
96	81
81	15
53	7
73	26
81	2
50	28
26	74
83	87
76	82
54	13
3	24
36	28
6	13
50	36
68	33
94	69
43	30
69	84
93	99
84	92
46	73
49	51
56	8
5	81
94	26
1	9
83	71
68	9
76	81
92	33
67	61
17	72
61	22
9	39
43	8
74	8
30	69
16	99
83	25
46	22
24	37
7	11
54	6
36	74
22	75
56	52
13	3
84	16
55	65
76	11
91	25
42	63
16	10
32	76
65	17
39	4
76	27
92	64
29	48
56	9
4	61
2	45
46	84
55	94
64	44
6	99
42	25
32	53
68	2
88	77
89	27
54	56
99	43
39	32
69	30
30	55
30	90
84	45
45	65
34	70
60	18
22	94
9	15
99	71
34	39
41	90
84	87
31	62
43	21
16	32
94	98
19	57
5	11
97	93
42	48
91	87
80	18
33	19
49	68
32	83
33	35
96	83
82	87
70	81
75	35
64	48
17	85
54	4
44	71
14	5
61	16
51	71
100	8
23	47
91	29
92	22
75	21
67	72
2	86
56	64
58	55
39	66
71	8
76	61
93	95
3	76
78	69
41	12
88	52
100	60
94	21
80	31
98	34
74	62
72	58
42	99
52	36
45	85
90	26
77	67
32	92
12	32
86	40
73	6
21	64
69	5
13	41
27	100
91	17
30	71
25	8
71	70
55	3
32	97
71	44
4	87
50	70
27	77
33	26
81	41
70	19
52	32
62	12
34	76
67	6
63	87
2	97
1	40
80	81
57	7
14	32
42	13
30	19
30	48
24	24
19	39
32	1
76	35
55	57
42	18
23	31
67	41
52	95
43	32
16	7
13	53
30	54
98	85
69	94
82	31
66	89
13	32
41	4
19	27
47	70
76	93
37	52
97	65
7	2
80	47
80	60
94	37
87	33
83	7
92	54
64	24
31	80
97	8
99	25
69	51
83	41
22	49
73	55
74	44
83	84
24	84
82	66
90	82
1	35
30	21
29	90
67	17
85	10
62	88
23	53
69	7
95	83
55	54
77	36
10	64
13	55
64	60
11	67
91	27
6	7
11	2
31	69
99	95
74	41
66	60
94	49
86	65
6	10
41	72
26	59
23	34
2	6
96	65
11	60
23	74
25	50
24	37
18	13
68	53
68	30
1	13
3	64
21	19
27	37
100	9
36	16
47	5
4	29
40	88
77	58
58	72
5	45
31	73
93	70
51	56
42	99
25	72
100	55
33	94
90	17
46	38
55	53
79	1
17	13
16	93
67	61
79	53
72	1
90	90
74	53
39	43
85	12
73	34
31	52
98	1
26	8
79	41
91	95
39	94
74	52
90	85
65	60
36	33
59	2
49	78
97	20
36	2
98	10
17	1
76	74
53	56
95	68
38	67
36	71
84	53
41	67
15	100
12	82
91	51
46	46
91	33
64	54
77	37
75	36
51	5
92	88
61	88
11	100
31	33
62	49
4	34
18	59
67	91
71	67
42	87
31	45
76	39
38	75
92	55
13	10
13	88
66	30
2	44
16	74
42	29
29	48
20	72
10	60
64	57
13	77
3	48
1	46
24	36
69	13
63	8
23	100
23	98
28	88
91	60
37	96
78	98
30	64
4	80
98	62
70	81
1	66
94	44
34	39
10	34
78	15
86	22
21	41
71	47
82	6
14	28
74	67
75	75
53	69
90	54
89	17
77	2
58	44
100	31
33	97
90	29
17	98
29	78
95	21
33	96
83	40
97	59
77	98
22	27
95	65
15	67
57	44
100	2
87	16
56	12
96	79
86	97
56	58
18	24
5	53
10	60
78	60
24	22
30	22
74	26
62	11
81	3
71	52
94	49
78	7
71	21
81	45
84	61
34	70
16	67
96	74
70	33
28	75
64	55
17	80
50	100
64	69
64	28
68	21
72	51
41	93
11	100
52	57
37	85
49	65
37	73
67	98
5	44
86	48
65	16
56	95
2	50
12	57
51	9
69	12
35	85
48	90
40	9
5	14
65	50
99	34
63	40
99	8
29	49
8	40
6	29
78	32
53	83
84	96
37	90
46	38
17	17
75	59
71	21
49	90
10	1
52	3
52	28
24	98
70	85
48	86
59	43
36	81
54	13
29	7
83	51
47	41
28	99
1	82
99	1
5	89
91	84
49	2
84	22
18	86
26	90
13	3
20	20
66	7
12	21
49	64
29	81
77	17
34	82
60	23
21	51
63	31
61	78
97	10
34	36
91	75
64	52
19	88
30	41
88	70
55	56
19	32
10	81
26	70
18	84
90	30
82	17
32	21
37	11
66	32
69	48
7	29
22	16
35	67
13	73
73	66
32	88
84	91
69	59
86	56
93	59
32	87
30	23
86	6
47	7
30	23
16	99
1	70
4	16
27	76
44	42
97	92
36	98
95	40
44	70
96	15
25	19
52	92
45	99
69	44
78	91
8	63
5	9
89	2
56	59
13	34
75	90
68	87
63	42
64	97
6	85
25	73
65	24
29	43
86	19
31	19
44	18
8	99
17	86
91	60
44	59
40	25
88	1
5	38
57	76
24	89
2	8
91	26
53	75
27	54
16	81
93	93
19	23
17	59
82	45
36	94
70	20
54	93
44	30
69	7
3	66
84	43
80	72
90	46
23	94
89	19
82	89
34	86
51	50
61	39
91	63
55	9
3	97
78	5
71	46
28	32
43	32
39	40
19	14
75	62
95	14
27	66
8	18
56	17
10	3
10	15
56	61
51	48
75	27
72	64
26	61
79	10
78	19
67	75
19	76
20	94
40	31
60	18
28	91
99	3
96	89
4	67
41	6
34	34
8	30
48	46
70	2
93	69
35	88
46	6
64	11
85	99
54	46
28	84
48	97
38	38
5	72
71	97
91	53
58	6
83	66
11	43
82	92
57	78
52	27
55	43
26	57
12	95
17	22
69	41
79	38
40	58
8	4
30	30
22	4
4	41
88	73
90	78
95	90
79	55
41	78
81	34
25	63
78	21
82	10
90	95
52	46
4	58
59	73
47	82
72	46
77	73
69	20
53	60
92	32
26	93
34	96
54	32
8	33
74	55
52	3
86	50
64	46
100	23
77	15
95	76
32	18
39	34
92	46
9	1
73	79
9	78
15	23
22	91
18	69
51	4
73	63
35	80
65	31
91	47
29	34
24	70
23	51
66	66
68	79
6	50
39	8
82	41
98	95
77	30
7	28
16	100
31	84
24	36
21	99
56	30
14	7
26	9
91	35
91	82
12	24
99	8
67	43
49	75
23	60
35	91
17	92
86	26
32	95
57	23
72	66
47	96
72	53
73	84
31	74
97	11
77	73
91	9
52	19
87	17
37	55
30	36
32	32
98	39
26	94
21	66
39	28
93	68
79	100
48	5
94	20
89	35
14	2
24	90
80	43
96	51
45	79
65	32
35	12
19	23
84	26
98	32
76	82
77	48
7	38
19	37
84	10
21	98
34	69
63	26
52	32
100	41
74	11
38	12
77	58
25	5
92	74
24	10
31	84
62	8
70	10
57	93
82	54
5	98
60	51
70	41
65	91
77	24
41	75
55	97
3	30
85	69
69	65
64	83
72	96
14	30
1	28
85	20
66	24
85	87
89	27
31	48
39	6
56	90
70	96
44	73
26	60
33	23
99	73
53	90
69	70
72	16
8	47
31	70
61	47
4	51
80	39
79	95
84	68
57	9
93	6
57	55
31	44
68	58
53	36
86	71
6	56
57	60
10	30
55	91
29	70
55	68
32	85
40	84
80	60
73	32
18	74
96	36
35	10
22	68
38	18
14	43
30	28
86	43
80	4
96	41
74	78
40	43
46	24
12	85
89	73
15	19
67	42
13	5
21	27
65	37
12	10
33	4
47	8
26	20
74	47
67	29
27	42
15	4
13	83
31	13
97	49
35	72
54	12
89	48
34	21
68	24
50	13
36	6
75	49
46	8
41	74
58	63
34	55
37	99
88	43
34	57
30	27
48	87
97	1
30	21
11	62
93	29
99	99
5	53
29	45
66	49
49	100
87	93
80	2
63	85
15	42
37	33
61	77
79	96
65	98
42	36
50	44
60	72
14	5
72	17
24	65
55	57
45	90
45	32
100	52
73	20
18	19
67	77
69	75
60	56
88	4
74	61
39	3
43	43
53	4
60	96
86	51
50	66
97	53
90	40
78	94
85	5
7	25
24	63
52	25
70	33
88	26
96	47
74	85
83	63
39	66
1	21
48	81
12	75
80	15
36	21
8	92
29	18
98	32
25	98
51	4
26	23
80	87
65	18
95	72
12	20
97	80
39	75
73	1
65	2
2	28
71	45
20	32
45	64
100	73
24	80
12	15
53	25
79	55
35	6
98	8
38	43
52	41
43	50
76	84
20	38
80	21
21	62
1	15
85	73
6	68
8	95
89	19
82	2
52	90
53	4
22	93
70	51
54	92
94	44
98	16
8	97
39	81
100	24
37	84
89	56
48	81
13	39
50	4
92	52
71	7
18	20
73	80
55	30
57	63
79	74
4	56
84	96
67	81
78	67
84	93
67	34
37	60
57	2
48	75
63	31
37	24
17	5
88	73
89	38
20	32
38	46
71	71
1	43
21	69
17	11
4	82
50	56
5	79
33	10
3	34
66	17
22	11
12	63
49	9
29	89
27	1
53	79
94	91
47	63
16	5
58	39
61	91
97	26
36	4
14	43
78	1
7	52
88	95
78	57
10	84
34	74
49	95
43	46
61	30
93	32
30	86
6	76
95	33
26	22
7	93
10	54
71	40
61	1
46	2
39	80
36	93
72	65
60	27
13	54
96	31
43	78
38	67
67	22
61	27
26	100
47	14
10	51
33	2
15	29
26	56
18	33
58	7
37	30
9	19
14	94
52	18
15	77
84	64
32	23
46	33
75	44
42	40
51	18
51	10
14	83
77	57
59	1
53	16
60	32
15	25
95	11
86	35
27	24
57	30
55	92
6	84
9	81
61	69
65	24
48	17
16	29
22	97
96	91
12	65
18	35
7	23
5	79
85	54
48	49
37	39
67	50
17	1
64	58
64	42
36	98
58	24
52	73
1	26
23	21
13	90
92	98
17	60
33	73
24	78
59	25
23	26
78	29
44	39
15	75
63	69
12	22
8	81
61	62
68	68
63	91
56	51
11	34
26	50
80	41
50	53
82	76
56	13
85	25
35	79
85	14
88	87
43	25
85	25
11	86
78	100
31	60
69	24
26	45
11	55
85	76
13	91
39	22
94	59
59	17
53	35
31	41
74	58
38	15
72	16
62	6
9	86
13	34
36	80
94	85
21	7
79	45
43	91
35	7
13	100
64	95
24	46
17	70
77	71
18	95
58	90
3	42
45	27
13	57
22	56
37	44
35	30
100	84
7	16
54	88
39	12
31	66
97	8
94	66
43	99
22	40
1	98
67	2
12	36
53	25
94	61
58	22
85	78
39	32
33	51
26	84
80	91
40	88
21	65
92	64
79	19
27	2
64	83
73	30
15	91
13	82
6	8
61	34
39	42
39	18
17	40
28	8
5	78
26	91
92	38
88	89
67	47
95	83
54	4
82	57
42	97
23	88
11	39
72	21
14	66
32	59
90	51
91	43
82	50
73	8
1	5
42	32
13	22
59	25
98	98
51	61
83	70
17	40
10	38
62	76
30	96
37	54
27	27
4	16
8	69
37	92
23	37
55	74
76	11
1	39
62	70
83	45
43	37
99	67
36	23
17	66
10	57
58	16
46	62
19	44
59	94
71	83
29	83
17	86
70	22
71	7
78	51
5	66
99	90
46	90
46	18
78	31
45	41
41	10
39	82
4	32
63	25
5	27
79	62
39	13
60	47
12	20
20	36
59	27
9	27
96	23
87	48
18	22
28	48
41	53
76	37
27	58
99	85
13	48
78	52
57	14
35	45
91	89
93	22
78	74
56	7
60	91
29	73
99	96
27	69
71	13
41	86
28	6
29	46
62	41
90	46
49	78
78	52
4	41
45	39
15	70
5	45
90	11
48	66
45	63
74	50
42	83
56	66
27	53
94	67
32	17
22	47
50	29
73	4
78	89
2	54
74	47
9	14
18	83
79	31
28	93
10	90
86	94
85	42
92	88
82	50
26	21
96	25
18	72
40	43
65	92
65	42
20	77
85	72
39	93
64	85
82	62
17	13
78	7
8	22
72	85
55	2
45	36
32	39
26	67
47	78
23	47
36	81
29	21
99	99
4	70
75	61
62	11
40	85
6	81
81	48
15	27
53	84
45	35
49	37
14	58
81	93
28	57
11	38
17	56
29	51
9	38
1	68
38	59
43	2
68	58
16	31
59	5
99	21
75	24
46	71
34	63
23	45
95	51
64	6
26	30
85	72
84	71
19	5
63	8
11	99
24	12
33	72
11	52
92	90
82	32
53	76
52	22
40	72
17	24
15	35
69	15
93	14
24	23
52	38
37	8
83	76
72	8
37	61
53	48
78	2
79	70
35	45
91	29
90	87
91	35
96	58
42	70
91	8
1	39
77	55
50	93
3	31
16	24
19	53
1	22
61	19
14	77
69	64
31	64
55	20
4	94
83	52
80	28
24	36
11	44
63	83
86	79
2	90
84	62
20	28
20	73
74	63
34	82
59	27
93	11
70	7
3	72
27	74
4	82
7	29
20	90
54	100
95	44
19	66
39	5
43	63
9	54
99	3
67	9
40	22
83	35
69	80
57	58
63	100
27	27
6	22
11	28
66	9
68	58
16	16
77	58
83	65
42	47
78	47
41	97
100	88
35	79
58	77
55	1
79	28
40	96
43	58
46	21
2	55
82	94
5	87
84	76
7	28
77	98
42	95
23	8
91	60
64	89
42	50
19	60
78	69
94	95
81	58
21	5
40	13
39	37
82	52
78	1
86	47
3	39
21	13
97	80
12	71
83	32
54	39
42	65
16	92
99	78
82	38
83	89
40	48
67	80
3	100
62	82
82	25
79	62
41	50
6	5
32	90
41	13
14	83
5	60
59	28
36	56
69	81
31	88
72	17
50	19
95	86
62	53
71	11
93	86
6	77
9	69
90	10
46	78
79	71
54	80
28	11
6	36
93	7
74	54
79	92
26	20
34	70
93	96
48	45
45	94
29	66
7	50
65	1
53	31
86	20
4	7
75	84
50	44
19	61
46	55
18	3
96	1
29	45
39	86
22	94
99	22
14	77
42	33
12	46
68	60
93	40
83	95
49	61
52	1
9	10
94	51
10	76
22	92
53	63
62	34
26	4
47	56
52	62
87	19
44	76
47	98
89	44
63	72
33	13
5	95
95	11
9	92
80	51
81	99
91	74
84	70
97	55
44	97
39	35
40	82
47	36
78	49
44	76
5	55
14	57
87	61
76	70
80	56
26	8
36	59
53	5
75	64
66	49
22	97
63	78
77	40
79	22
71	45
43	4
91	2
82	50
41	1
33	53
100	56
76	84
40	19
43	23
38	98
13	10
97	75
100	78
68	14
79	8
16	66
97	42
42	82
97	86
84	58
18	17
13	94
21	83
65	34
82	40
88	93
41	50
46	2
30	25
36	29
65	27
78	4
58	5
85	97
7	22
20	68
43	51
6	91
47	11
17	11
78	32
44	54
14	30
19	86
19	74
76	16
91	32
61	83
6	60
49	5
44	92
25	55
60	30
55	86
62	62
69	88
